label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,sample
,,1747,,100.06329,12.197,1.0,,,,,,,,101592532
,,1749,,174.0993,12.197,1.0,,,,,,,,92447680
,,1754,,141.10181,12.209,1.0,,,,,,,,289620075
,,1755,,142.10966,12.209,1.0,,,,,,,,319117518
,,1759,,117.06575,12.22,1.0,,,,,,,,99781758
,,1761,,101.07123,12.232,1.0,,,,,,,,343982704
,,1766,,142.08571,12.29,1.0,,,,,,,,1380771
,,1775,,57.07061,12.359,1.0,,,,,,,,86245157
,,1777,,59.04984,12.359,1.0,,,,,,,,128525134
,,1784,,73.06532,12.359,1.0,,,,,,,,32295441
,,1786,,84.08115,12.359,1.0,,,,,,,,2289000807
,,1787,,85.08449,12.359,1.0,,,,,,,,169563460
,,1796,,98.0966,12.359,1.0,,,,,,,,47085660
,,1797,,99.09187,12.359,1.0,,,,,,,,77710299
,,1804,,114.07327,12.359,1.0,,,,,,,,85054201
,,1807,,117.0657,12.359,1.0,,,,,,,,35466696
,,1822,,153.127,12.359,1.0,,,,,,,,199282893
,,1854,,297.08127,12.433,1.0,,,,,,,,112533868
,,1863,,223.06334,12.62,1.0,,,,,,,,72496958
,,1868,,297.08209,12.648,1.0,,,,,,,,83466168
