label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,sample
,,1562,,279.15802,11.26,1.0,,,,,,,,26457583
,,1565,,297.2413,11.26,1.0,,,,,,,,7191119
,,1586,,255.23093,11.346,1.0,,,,,,,,23347741
,,1593,,273.24139,11.358,1.0,,,,,,,,5583384
,,1615,,568.33795,11.467,1.0,,,,,,,,5477448
,,1637,,271.22815,11.516,1.0,,,,,,,,36594272
,,1654,,488.23907,11.54,1.0,,,,,,,,9016847
,,1662,,454.29111,11.577,1.0,,,,,,,,7882965
,,1687,,281.2464,11.747,1.0,,,,,,,,5441219
,,1738,,64.01649,11.956,1.0,,,,,,,,31217711
,,1744,,105.04247,11.956,1.0,,,,,,,,26282146
,,1745,,110.02006,11.956,1.0,,,,,,,,12704177
,,1756,,144.98169,11.956,1.0,,,,,,,,16105429
,,1759,,214.25212,11.956,1.0,,,,,,,,8903114
,,1781,,382.43927,11.992,1.0,,,,,,,,2999537
,,1786,,113.07094,12.029,1.0,,,,,,,,91758046
,,1787,,140.08136,12.029,1.0,,,,,,,,84575364
,,1800,,56.05026,12.052,1.0,,,,,,,,185265493
,,1802,,102.09149,12.052,1.0,,,,,,,,160261877
,,1806,,60.04507,12.063,1.0,,,,,,,,545860745
,,1809,,112.05052,12.075,1.0,,,,,,,,155524834
,,1818,,81.04514,12.098,1.0,,,,,,,,160518485
,,1825,,72.06873,12.109,1.0,,,,,,,,47387944
,,1828,,100.06326,12.121,1.0,,,,,,,,187627236
,,1831,,124.08667,12.132,1.0,,,,,,,,31585492108
,,1833,,150.10208,12.132,1.0,,,,,,,,533228865
,,1835,,125.09005,12.155,1.0,,,,,,,,2238826911
,,1836,,165.12544,12.155,1.0,,,,,,,,168362827
,,1854,,99.09186,12.201,1.0,,,,,,,,231785889
,,1856,,159.07582,12.201,1.0,,,,,,,,154001648
,,1867,,127.08621,12.224,1.0,,,,,,,,203540804
,,1870,,153.1268,12.224,1.0,,,,,,,,147529630
,,1882,,84.0812,12.247,1.0,,,,,,,,8926129259
,,1884,,142.10966,12.247,1.0,,,,,,,,272476602
,,1888,,101.07104,12.258,1.0,,,,,,,,295340676
,,1889,,115.1116,12.258,1.0,,,,,,,,29930253
,,1891,,117.06566,12.258,1.0,,,,,,,,94127372
,,1893,,141.10167,12.258,1.0,,,,,,,,258952699
,,1900,,142.08592,12.281,1.0,,,,,,,,1646752
,,1901,,159.07582,12.293,1.0,,,,,,,,136733842
,,1907,,153.1268,12.317,1.0,,,,,,,,106130029
,,1915,,99.09184,12.329,1.0,,,,,,,,107802432
,,1917,,135.11641,12.329,1.0,,,,,,,,15893763
,,1919,,174.09929,12.329,1.0,,,,,,,,25329435
