label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,sample
,,1951,,72.06877,12.029,1.0,,,,,,,,36564189
,,1953,,100.06335,12.029,1.0,,,,,,,,149333021
,,1954,,140.08134,12.029,1.0,,,,,,,,114658475
,,1966,,56.05023,12.052,1.0,,,,,,,,162258310
,,1967,,60.04507,12.052,1.0,,,,,,,,563602033
,,1976,,81.04522,12.086,1.0,,,,,,,,201191510
,,1986,,112.05056,12.109,1.0,,,,,,,,251587067
,,1987,,150.10219,12.109,1.0,,,,,,,,526021093
,,1996,,124.08672,12.143,1.0,,,,,,,,26912600721
,,1997,,125.09012,12.143,1.0,,,,,,,,1933338811
,,1998,,165.12553,12.143,1.0,,,,,,,,163954505
,,2018,,141.10178,12.212,1.0,,,,,,,,248351442
,,2019,,142.10966,12.212,1.0,,,,,,,,273671773
,,2021,,99.09194,12.224,1.0,,,,,,,,280598639
,,2024,,159.07594,12.224,1.0,,,,,,,,232653408
,,2030,,117.06577,12.235,1.0,,,,,,,,82268085
,,2031,,127.08634,12.235,1.0,,,,,,,,287137979
,,2037,,115.08656,12.343,1.0,,,,,,,,9776855
,,2040,,57.07067,12.355,1.0,,,,,,,,29337935
,,2043,,117.06582,12.355,1.0,,,,,,,,29303868
,,2045,,59.04989,12.569,1.0,,,,,,,,158089716
,,2047,,85.10166,12.569,1.0,,,,,,,,36820218
