label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,sample
,,1724,,734.56659,11.886,1.0,,,,,,,,9237030
,,1748,,105.04251,11.948,1.0,,,,,,,,40034706
,,1749,,226.0114,11.948,1.0,,,,,,,,13091743
,,1751,,64.0165,11.96,1.0,,,,,,,,67429421
,,1761,,184.98502,11.96,1.0,,,,,,,,16938699
,,1774,,113.07103,12.021,1.0,,,,,,,,81499325
,,1775,,141.08472,12.021,1.0,,,,,,,,7730291
,,1780,,140.08145,12.032,1.0,,,,,,,,95135421
,,1789,,100.06339,12.044,1.0,,,,,,,,84826806
,,1794,,56.05028,12.055,1.0,,,,,,,,152578915
,,1802,,150.10226,12.089,1.0,,,,,,,,434115431
,,1804,,165.12561,12.089,1.0,,,,,,,,140565129
,,1810,,60.04512,12.101,1.0,,,,,,,,644883742
,,1812,,81.04523,12.101,1.0,,,,,,,,201787288
,,1821,,112.05062,12.112,1.0,,,,,,,,250282588
,,1826,,124.08675,12.124,1.0,,,,,,,,20924678123
,,1827,,125.09015,12.124,1.0,,,,,,,,1528709119
,,1838,,99.09193,12.17,1.0,,,,,,,,214877406
,,1843,,117.06579,12.193,1.0,,,,,,,,68099755
,,1844,,127.08637,12.193,1.0,,,,,,,,250650531
,,1846,,141.10182,12.193,1.0,,,,,,,,193601711
,,1847,,142.10973,12.193,1.0,,,,,,,,249550063
,,1849,,159.07597,12.193,1.0,,,,,,,,330270684
,,1864,,85.08457,12.263,1.0,,,,,,,,113739290
,,1866,,100.0759,12.263,1.0,,,,,,,,69652822
,,1870,,117.06579,12.263,1.0,,,,,,,,71555729
,,1873,,99.09171,12.287,1.0,,,,,,,,172394028
,,1875,,174.09901,12.287,1.0,,,,,,,,45281991
,,1882,,69.07058,12.47,1.0,,,,,,,,23288282
