label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,sample
,,1869,,255.23097,11.352,1.0,,,,,,,,12407662
,,1872,,358.36667,11.352,1.0,,,,,,,,11361286
,,1927,,271.22586,11.523,1.0,,,,,,,,22660572
,,1980,,64.01651,11.815,1.0,,,,,,,,59006148
,,2006,,105.0425,11.901,1.0,,,,,,,,34168164
,,2015,,734.56708,11.913,1.0,,,,,,,,21178113
,,2027,,64.01651,11.938,1.0,,,,,,,,55721510
,,2035,,214.25221,11.938,1.0,,,,,,,,12971341
,,2042,,226.01137,11.95,1.0,,,,,,,,11218913
,,2052,,144.98172,11.962,1.0,,,,,,,,5977095
,,2068,,113.071,12.033,1.0,,,,,,,,91544769
,,2069,,140.08144,12.033,1.0,,,,,,,,120310198
,,2070,,141.08461,12.033,1.0,,,,,,,,9067572
,,2073,,56.0503,12.045,1.0,,,,,,,,184150390
,,2086,,72.06881,12.056,1.0,,,,,,,,25801362
,,2094,,60.0451,12.079,1.0,,,,,,,,482801589
,,2095,,81.04521,12.079,1.0,,,,,,,,260517242
,,2096,,112.0506,12.102,1.0,,,,,,,,146621541
,,2106,,124.08675,12.137,1.0,,,,,,,,26172614336
,,2108,,125.09013,12.137,1.0,,,,,,,,1899387790
,,2115,,150.10216,12.148,1.0,,,,,,,,495890924
,,2116,,165.12555,12.148,1.0,,,,,,,,162845752
,,2123,,60.04509,12.183,1.0,,,,,,,,298321551
,,2125,,84.08119,12.183,1.0,,,,,,,,8169845986
,,2137,,57.07063,12.217,1.0,,,,,,,,77556940
,,2140,,100.06332,12.217,1.0,,,,,,,,52024432
,,2143,,142.1097,12.217,1.0,,,,,,,,240732620
,,2146,,101.07115,12.229,1.0,,,,,,,,224678633
,,2148,,127.08633,12.229,1.0,,,,,,,,247241108
,,2151,,141.10181,12.229,1.0,,,,,,,,204911723
,,2153,,159.07594,12.229,1.0,,,,,,,,214728684
,,2158,,99.09194,12.252,1.0,,,,,,,,218134186
,,2165,,81.04517,12.31,1.0,,,,,,,,33541646
,,2166,,84.08117,12.31,1.0,,,,,,,,2947669227
,,2167,,85.08453,12.31,1.0,,,,,,,,179003520
,,2172,,99.09191,12.31,1.0,,,,,,,,153951649
,,2173,,100.07587,12.31,1.0,,,,,,,,56169344
,,2180,,117.06575,12.31,1.0,,,,,,,,46631646
,,2194,,57.07074,14.488,1.0,,,,,,,,3421625
