label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,sample
,,1823,,271.22595,11.513,1.0,,,,,,,,45239051
,,1849,,488.23917,11.536,1.0,,,,,,,,9240307
,,1863,,454.29114,11.573,1.0,,,,,,,,7795936
,,1877,,235.16844,11.633,1.0,,,,,,,,7828400
,,1898,,281.24643,11.745,1.0,,,,,,,,6816434
,,1911,,734.56628,11.794,1.0,,,,,,,,21097193
,,1930,,277.17877,11.856,1.0,,,,,,,,7895164
,,1950,,734.56653,11.906,1.0,,,,,,,,13379213
,,1963,,214.25209,11.942,1.0,,,,,,,,8772282
,,1974,,64.01649,11.955,1.0,,,,,,,,38897365
,,1978,,105.04247,11.955,1.0,,,,,,,,27200233
,,1979,,110.02007,11.955,1.0,,,,,,,,12376725
,,1980,,111.02031,11.955,1.0,,,,,,,,45588968
,,2010,,113.07088,12.028,1.0,,,,,,,,93333782
,,2012,,140.08131,12.028,1.0,,,,,,,,128405588
,,2017,,56.05023,12.04,1.0,,,,,,,,180255469
,,2026,,72.06873,12.051,1.0,,,,,,,,47787834
,,2027,,100.06328,12.051,1.0,,,,,,,,180247892
,,2028,,101.07104,12.051,1.0,,,,,,,,84610449
,,2029,,102.09146,12.051,1.0,,,,,,,,159658235
,,2036,,60.04506,12.074,1.0,,,,,,,,593758015
,,2041,,112.05048,12.085,1.0,,,,,,,,285418624
,,2049,,81.04515,12.12,1.0,,,,,,,,195298616
,,2052,,165.12543,12.12,1.0,,,,,,,,101745253
,,2058,,124.08662,12.131,1.0,,,,,,,,33182163505
,,2059,,125.09,12.131,1.0,,,,,,,,2356914397
,,2061,,150.10205,12.131,1.0,,,,,,,,323073979
,,2076,,100.06325,12.189,1.0,,,,,,,,96162712
,,2079,,124.09957,12.189,1.0,,,,,,,,380445807
,,2085,,102.09145,12.2,1.0,,,,,,,,88118779
,,2088,,84.08117,12.212,1.0,,,,,,,,9279448640
,,2102,,279.15793,12.223,1.0,,,,,,,,16425709
,,2107,,101.07109,12.246,1.0,,,,,,,,205656164
,,2109,,142.10959,12.246,1.0,,,,,,,,247306665
,,2119,,141.10173,12.258,1.0,,,,,,,,226339838
,,2124,,59.04987,12.269,1.0,,,,,,,,118806467
,,2128,,99.09187,12.269,1.0,,,,,,,,108507435
,,2131,,114.07321,12.269,1.0,,,,,,,,17638034
,,2132,,115.11163,12.269,1.0,,,,,,,,31929237
,,2133,,117.06569,12.269,1.0,,,,,,,,75005913
,,2136,,127.08627,12.269,1.0,,,,,,,,378984821
,,2141,,135.11639,12.269,1.0,,,,,,,,23976049
,,2143,,153.12682,12.269,1.0,,,,,,,,194693997
,,2146,,159.07585,12.269,1.0,,,,,,,,118366460
,,2147,,174.09924,12.269,1.0,,,,,,,,66161157
,,2151,,142.09256,12.281,1.0,,,,,,,,1952439
,,2153,,60.04509,12.292,1.0,,,,,,,,275180334
,,2156,,141.08902,12.292,1.0,,,,,,,,6303935
,,2158,,73.06528,12.328,1.0,,,,,,,,28010595
,,2159,,59.04981,12.339,1.0,,,,,,,,91034936
,,2164,,115.11158,12.339,1.0,,,,,,,,25870858
,,2170,,59.04987,13.31,1.0,,,,,,,,67644892
