label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,sample
,,1604,,358.36673,11.273,1.0,,,,,,,,16008644
,,1619,,255.23088,11.347,1.0,,,,,,,,26496259
,,1633,,273.24152,11.359,1.0,,,,,,,,7130331
,,1673,,253.21527,11.515,1.0,,,,,,,,6059774
,,1675,,271.22589,11.515,1.0,,,,,,,,37397879
,,1698,,488.2392,11.54,1.0,,,,,,,,7936640
,,1708,,454.29138,11.576,1.0,,,,,,,,10483349
,,1732,,734.56653,11.709,1.0,,,,,,,,14791413
,,1734,,281.24652,11.746,1.0,,,,,,,,6888137
,,1772,,64.01651,11.905,1.0,,,,,,,,52292275
,,1791,,734.56659,11.917,1.0,,,,,,,,15927702
,,1827,,214.25218,11.953,1.0,,,,,,,,12750672
,,1832,,83.06085,11.966,1.0,,,,,,,,3538289619
,,1834,,105.0425,11.966,1.0,,,,,,,,31433944
,,1849,,72.06882,12.039,1.0,,,,,,,,25724387
,,1851,,100.06342,12.039,1.0,,,,,,,,81192389
,,1852,,113.07095,12.039,1.0,,,,,,,,88002017
,,1853,,140.08142,12.039,1.0,,,,,,,,110088380
,,1855,,180.09544,12.039,1.0,,,,,,,,1994689
,,1856,,56.05027,12.051,1.0,,,,,,,,174018923
,,1871,,60.04509,12.074,1.0,,,,,,,,833274414
,,1874,,81.0452,12.085,1.0,,,,,,,,230084447
,,1885,,112.05054,12.108,1.0,,,,,,,,243635526
,,1887,,180.11243,12.108,1.0,,,,,,,,62959415
,,1894,,150.10217,12.12,1.0,,,,,,,,547842621
,,1896,,165.1255,12.12,1.0,,,,,,,,174693373
,,1907,,124.08668,12.143,1.0,,,,,,,,31532883013
,,1909,,125.09007,12.143,1.0,,,,,,,,2221412423
,,1933,,57.07061,12.246,1.0,,,,,,,,79469983
,,1934,,84.0812,12.246,1.0,,,,,,,,10084686119
,,1937,,142.10966,12.246,1.0,,,,,,,,270197185
,,1941,,279.15793,12.246,1.0,,,,,,,,15351044
,,1946,,101.07113,12.257,1.0,,,,,,,,248666158
,,1952,,127.0863,12.257,1.0,,,,,,,,211871925
,,1956,,141.10178,12.257,1.0,,,,,,,,250151718
,,1959,,153.12686,12.257,1.0,,,,,,,,184636936
,,1974,,117.06574,12.269,1.0,,,,,,,,89783066
,,1977,,159.07591,12.269,1.0,,,,,,,,186740934
,,1980,,174.0993,12.269,1.0,,,,,,,,48229096
,,1987,,99.09189,12.28,1.0,,,,,,,,160403750
,,1995,,141.08911,12.303,1.0,,,,,,,,8482346
