label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,sample
,,1754,,100.06327,12.061,1.0,,,,,,,,116972606
,,1756,,60.04504,12.072,1.0,,,,,,,,446405293
,,1758,,123.07888,12.072,1.0,,,,,,,,67688743
,,1768,,112.05047,12.095,1.0,,,,,,,,264218624
,,1769,,124.10155,12.095,1.0,,,,,,,,96177406
,,1775,,81.04514,12.107,1.0,,,,,,,,235067637
,,1780,,124.08665,12.13,1.0,,,,,,,,18765274376
,,1782,,165.12543,12.13,1.0,,,,,,,,172332707
,,1787,,125.09007,12.141,1.0,,,,,,,,1306951362
,,1789,,150.10211,12.141,1.0,,,,,,,,527893287
,,1796,,84.08115,12.164,1.0,,,,,,,,5533199689
,,1804,,84.10225,12.176,1.0,,,,,,,,11211123
,,1805,,124.10214,12.176,1.0,,,,,,,,181495289
,,1813,,100.06319,12.199,1.0,,,,,,,,126416046
,,1820,,127.08616,12.21,1.0,,,,,,,,305141850
,,1828,,99.09181,12.233,1.0,,,,,,,,287095941
,,1830,,159.07574,12.233,1.0,,,,,,,,260402878
,,1832,,174.09917,12.233,1.0,,,,,,,,71175247
,,1835,,117.06564,12.245,1.0,,,,,,,,85778522
,,1836,,127.1115,12.245,1.0,,,,,,,,6136446
,,1838,,142.10951,12.245,1.0,,,,,,,,264396282
,,1839,,153.12672,12.245,1.0,,,,,,,,163730211
,,1841,,57.0706,12.256,1.0,,,,,,,,77246926
,,1845,,84.08116,12.256,1.0,,,,,,,,3921233661
,,1849,,101.07111,12.256,1.0,,,,,,,,232895108
,,1855,,59.04988,12.268,1.0,,,,,,,,122027429
,,1862,,114.07318,12.268,1.0,,,,,,,,46579763
,,1863,,115.1116,12.268,1.0,,,,,,,,29938364
,,1866,,141.10168,12.268,1.0,,,,,,,,252833146
,,1875,,59.04985,12.534,1.0,,,,,,,,68447227
,,1878,,73.06535,12.534,1.0,,,,,,,,13345360
,,1879,,87.08078,12.534,1.0,,,,,,,,12863652
