86.09703063964844	4530.537109375	
91.49600219726562	8352.44140625	
91.50110626220703	6817.23388671875	
96.08123016357422	22194.583984375	
98.0967025756836	34776.8046875	
109.4385986328125	4385.84716796875	
139.09521484375	3633.37744140625	
140.1068572998047	6056.37890625	
142.1234893798828	6753.68115234375	
202.06837463378906	45601.97265625	
203.0719757080078	4274.74658203125	
281.2214660644531	22201.375	
307.5517883300781	4626.7412109375	
320.67962646484375	119174.4921875	
321.1810302734375	47726.1640625	
321.68072509765625	9635.5126953125	
332.143798828125	7101.484375	
464.1558837890625	7906.5390625	
481.184814453125	76964.0078125	
482.190185546875	20515.2265625	
520.596923828125	4435.05029296875	
560.3194580078125	4797.4248046875	
640.3535766601562	46863.02734375	
641.3558959960938	16926.93359375	
725.3829956054688	4629.3505859375	
1108.2421875	5560.10693359375	
560.7692
